"","Country","Year","Gas","Unit","EU","rank","Sector","Emissions"
"7784","United States",1934,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",1860
"7786","United States",1934,"CO2","MtCO₂e",0,1,"Agriculture",2.41
"7787","United States",1934,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",261
"7788","United States",1934,"CO2","MtCO₂e",0,1,"Energy",1600
"7789","United States",1935,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",250
"7790","United States",1935,"CO2","MtCO₂e",0,1,"Agriculture",2.51
"7791","United States",1935,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",1920
"7792","United States",1935,"CO2","MtCO₂e",0,1,"Energy",1660
"7794","United States",1936,"CO2","MtCO₂e",0,1,"Agriculture",2.87
"7795","United States",1936,"CO2","MtCO₂e",0,1,"Energy",1890
"7797","United States",1936,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",245
"7798","United States",1936,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",2140
"7799","United States",1937,"CO2","MtCO₂e",0,1,"Energy",1970
"7800","United States",1937,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",2220
"7801","United States",1937,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",236
"7802","United States",1937,"CO2","MtCO₂e",0,1,"Agriculture",3.01
"7804","United States",1938,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",227
"7805","United States",1938,"CO2","MtCO₂e",0,1,"Energy",1700
"7806","United States",1938,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",1930
"7808","United States",1938,"CO2","MtCO₂e",0,1,"Agriculture",2.54
"7810","United States",1939,"CO2","MtCO₂e",0,1,"Energy",1860
"7811","United States",1939,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",225
"7812","United States",1939,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",2090
"7813","United States",1939,"CO2","MtCO₂e",0,1,"Agriculture",2.8
"7814","United States",1940,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",2310
"7816","United States",1940,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",224
"7817","United States",1940,"CO2","MtCO₂e",0,1,"Energy",2080
"7818","United States",1940,"CO2","MtCO₂e",0,1,"Agriculture",3.14
"7819","United States",1941,"CO2","MtCO₂e",0,1,"Agriculture",3.42
"7820","United States",1941,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",2490
"7822","United States",1941,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",232
"7823","United States",1941,"CO2","MtCO₂e",0,1,"Energy",2250
"7824","United States",1942,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",244
"7825","United States",1942,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",2660
"7826","United States",1942,"CO2","MtCO₂e",0,1,"Energy",2410
"7827","United States",1942,"CO2","MtCO₂e",0,1,"Agriculture",3.68
"7829","United States",1943,"CO2","MtCO₂e",0,1,"Agriculture",3.81
"7830","United States",1943,"CO2","MtCO₂e",0,1,"Energy",2500
"7831","United States",1943,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",251
"7832","United States",1943,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",2760
"7834","United States",1944,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",2960
"7835","United States",1944,"CO2","MtCO₂e",0,1,"Energy",2690
"7837","United States",1944,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",263
"7838","United States",1944,"CO2","MtCO₂e",0,1,"Agriculture",4.11
"7839","United States",1945,"CO2","MtCO₂e",0,1,"Agriculture",3.97
"7840","United States",1945,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",2900
"7842","United States",1945,"CO2","MtCO₂e",0,1,"Energy",2610
"7843","United States",1945,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",285
"7844","United States",1946,"CO2","MtCO₂e",0,1,"Agriculture",3.78
"7845","United States",1946,"CO2","MtCO₂e",0,1,"Energy",2510
"7846","United States",1946,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",2830
"7847","United States",1946,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",316
"7849","United States",1947,"CO2","MtCO₂e",0,1,"Agriculture",4.17
"7850","United States",1947,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",3100
"7851","United States",1947,"CO2","MtCO₂e",0,1,"Energy",2750
"7853","United States",1947,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",342
"7854","United States",1948,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",3230
"7855","United States",1948,"CO2","MtCO₂e",0,1,"Agriculture",4.33
"7856","United States",1948,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",367
"7858","United States",1948,"CO2","MtCO₂e",0,1,"Energy",2850
"7859","United States",1949,"CO2","MtCO₂e",0,1,"Energy",2430
"7860","United States",1949,"CO2","MtCO₂e",0,1,"Agriculture",3.62
"7861","United States",1949,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",2830
"7863","United States",1949,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",388
"7864","United States",1950,"CO2","MtCO₂e",0,1,"Agriculture",4.18
"7865","United States",1950,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",3180
"7866","United States",1950,"CO2","MtCO₂e",0,1,"Energy",2760
"7868","United States",1950,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",409
"7869","United States",1951,"CO2","MtCO₂e",0,1,"Agriculture",4.31
"7870","United States",1951,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",430
"7872","United States",1951,"CO2","MtCO₂e",0,1,"Energy",2840
"7873","United States",1951,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",3280
"7875","United States",1952,"CO2","MtCO₂e",0,1,"Agriculture",4.19
"7876","United States",1952,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",3240
"7877","United States",1952,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",450
"7878","United States",1952,"CO2","MtCO₂e",0,1,"Energy",2780
"7880","United States",1953,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",3320
"7881","United States",1953,"CO2","MtCO₂e",0,1,"Agriculture",4.29
"7882","United States",1953,"CO2","MtCO₂e",0,1,"Energy",2840
"7883","United States",1953,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",474
"7884","United States",1954,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",497
"7885","United States",1954,"CO2","MtCO₂e",0,1,"Energy",2690
"7886","United States",1954,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",3200
"7888","United States",1954,"CO2","MtCO₂e",0,1,"Agriculture",4.09
"7889","United States",1955,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",3470
"7890","United States",1955,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",521
"7892","United States",1955,"CO2","MtCO₂e",0,1,"Agriculture",4.48
"7893","United States",1955,"CO2","MtCO₂e",0,1,"Energy",2940
"7894","United States",1956,"CO2","MtCO₂e",0,1,"Agriculture",4.7
"7895","United States",1956,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",3650
"7896","United States",1956,"CO2","MtCO₂e",0,1,"Energy",3100
"7897","United States",1956,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",544
"7899","United States",1957,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",558
"7900","United States",1957,"CO2","MtCO₂e",0,1,"Energy",3060
"7901","United States",1957,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",3630
"7902","United States",1957,"CO2","MtCO₂e",0,1,"Agriculture",4.66
"7904","United States",1958,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",3510
"7905","United States",1958,"CO2","MtCO₂e",0,1,"Energy",2930
"7907","United States",1958,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",572
"7908","United States",1958,"CO2","MtCO₂e",0,1,"Agriculture",4.53
"7910","United States",1959,"CO2","MtCO₂e",0,1,"Energy",3000
"7911","United States",1959,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",3590
"7912","United States",1959,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",585
"7913","United States",1959,"CO2","MtCO₂e",0,1,"Agriculture",4.67
"7914","United States",1960,"CO2","MtCO₂e",0,1,"Energy",3070
"7915","United States",1960,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",585
"7916","United States",1960,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",3660
"7917","United States",1960,"CO2","MtCO₂e",0,1,"Agriculture",4.78
"7920","United States",1961,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",3630
"7921","United States",1961,"CO2","MtCO₂e",0,1,"Agriculture",4.77
"7922","United States",1961,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",577
"7923","United States",1961,"CO2","MtCO₂e",0,1,"Energy",3050
"7924","United States",1962,"CO2","MtCO₂e",0,1,"Agriculture",4.96
"7925","United States",1962,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",3700
"7926","United States",1962,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",556
"7927","United States",1962,"CO2","MtCO₂e",0,1,"Energy",3130
"7929","United States",1963,"CO2","MtCO₂e",0,1,"Energy",3260
"7930","United States",1963,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",3790
"7931","United States",1963,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",524
"7932","United States",1963,"CO2","MtCO₂e",0,1,"Agriculture",5.18
"7934","United States",1964,"CO2","MtCO₂e",0,1,"Energy",3390
"7935","United States",1964,"CO2","MtCO₂e",0,1,"Agriculture",5.41
"7936","United States",1964,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",3880
"7937","United States",1964,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",485
"7939","United States",1965,"CO2","MtCO₂e",0,1,"Energy",3520
"7940","United States",1965,"CO2","MtCO₂e",0,1,"Agriculture",5.64
"7941","United States",1965,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",3970
"7942","United States",1965,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",442
"7944","United States",1966,"CO2","MtCO₂e",0,1,"Energy",3710
"7946","United States",1966,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",4120
"7947","United States",1966,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",399
"7948","United States",1966,"CO2","MtCO₂e",0,1,"Agriculture",5.92
"7949","United States",1967,"CO2","MtCO₂e",0,1,"Energy",3870
"7950","United States",1967,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",4240
"7951","United States",1967,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",356
"7952","United States",1967,"CO2","MtCO₂e",0,1,"Agriculture",6.14
"7954","United States",1968,"CO2","MtCO₂e",0,1,"Agriculture",6.36
"7955","United States",1968,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",325
"7957","United States",1968,"CO2","MtCO₂e",0,1,"Energy",4020
"7958","United States",1968,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",4350
"7959","United States",1969,"CO2","MtCO₂e",0,1,"Energy",4220
"7960","United States",1969,"CO2","MtCO₂e",0,1,"Agriculture",6.69
"7961","United States",1969,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",303
"7963","United States",1969,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",4530
"7964","United States",1970,"CO2","MtCO₂e",0,1,"Energy",4520
"7965","United States",1970,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",339
"7967","United States",1970,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",4870
"7968","United States",1970,"CO2","MtCO₂e",0,1,"Agriculture",6.4
"7969","United States",1971,"CO2","MtCO₂e",0,1,"Energy",4480
"7970","United States",1971,"CO2","MtCO₂e",0,1,"Agriculture",6.34
"7971","United States",1971,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",330
"7972","United States",1971,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",4830
"7974","United States",1972,"CO2","MtCO₂e",0,1,"Agriculture",6.31
"7975","United States",1972,"CO2","MtCO₂e",0,1,"Energy",4690
"7977","United States",1972,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",5050
"7978","United States",1972,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",346
"7979","United States",1973,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",5290
"7980","United States",1973,"CO2","MtCO₂e",0,1,"Agriculture",6.3
"7982","United States",1973,"CO2","MtCO₂e",0,1,"Energy",4920
"7983","United States",1973,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",365
"7984","United States",1974,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",360
"7986","United States",1974,"CO2","MtCO₂e",0,1,"Energy",4720
"7987","United States",1974,"CO2","MtCO₂e",0,1,"Agriculture",6.39
"7988","United States",1974,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",5090
"7990","United States",1975,"CO2","MtCO₂e",0,1,"Energy",4510
"7991","United States",1975,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",4840
"7992","United States",1975,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",314
"7993","United States",1975,"CO2","MtCO₂e",0,1,"Agriculture",6.46
"7994","United States",1976,"CO2","MtCO₂e",0,1,"Agriculture",6.5
"7995","United States",1976,"CO2","MtCO₂e",0,1,"Energy",4740
"7996","United States",1976,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",5080
"7998","United States",1976,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",337
"7999","United States",1977,"CO2","MtCO₂e",0,1,"Agriculture",6.5
"8001","United States",1977,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",345
"8002","United States",1977,"CO2","MtCO₂e",0,1,"Energy",4860
"8003","United States",1977,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",5210
"8005","United States",1978,"CO2","MtCO₂e",0,1,"Agriculture",6.54
"8006","United States",1978,"CO2","MtCO₂e",0,1,"Energy",5010
"8007","United States",1978,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",356
"8008","United States",1978,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",5380
"8009","United States",1979,"CO2","MtCO₂e",0,1,"Agriculture",6.49
"8010","United States",1979,"CO2","MtCO₂e",0,1,"Energy",5030
"8011","United States",1979,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",360
"8013","United States",1979,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",5400
"8014","United States",1980,"CO2","MtCO₂e",0,1,"Energy",4840
"8016","United States",1980,"CO2","MtCO₂e",0,1,"Agriculture",6.46
"8017","United States",1980,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",5180
"8018","United States",1980,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",333
"8019","United States",1981,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",4990
"8020","United States",1981,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",337
"8022","United States",1981,"CO2","MtCO₂e",0,1,"Energy",4640
"8023","United States",1981,"CO2","MtCO₂e",0,1,"Agriculture",6.52
"8025","United States",1982,"CO2","MtCO₂e",0,1,"Energy",4400
"8026","United States",1982,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",274
"8027","United States",1982,"CO2","MtCO₂e",0,1,"Agriculture",6.44
"8028","United States",1982,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",4680
"8029","United States",1983,"CO2","MtCO₂e",0,1,"Energy",4430
"8030","United States",1983,"CO2","MtCO₂e",0,1,"Agriculture",6.57
"8032","United States",1983,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",4730
"8033","United States",1983,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",286
"8034","United States",1984,"CO2","MtCO₂e",0,1,"Agriculture",6.5
"8035","United States",1984,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",4900
"8036","United States",1984,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",309
"8037","United States",1984,"CO2","MtCO₂e",0,1,"Energy",4570
"8039","United States",1985,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",4900
"8040","United States",1985,"CO2","MtCO₂e",0,1,"Energy",4590
"8041","United States",1985,"CO2","MtCO₂e",0,1,"Agriculture",6.72
"8043","United States",1985,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",299
"8044","United States",1986,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",288
"8045","United States",1986,"CO2","MtCO₂e",0,1,"Energy",4590
"8046","United States",1986,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",4890
"8048","United States",1986,"CO2","MtCO₂e",0,1,"Agriculture",6.66
"8049","United States",1987,"CO2","MtCO₂e",0,1,"Energy",4790
"8050","United States",1987,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",295
"8052","United States",1987,"CO2","MtCO₂e",0,1,"Agriculture",6.64
"8053","United States",1987,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",5100
"8054","United States",1988,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",5340
"8056","United States",1988,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",312
"8057","United States",1988,"CO2","MtCO₂e",0,1,"Agriculture",6.64
"8058","United States",1988,"CO2","MtCO₂e",0,1,"Energy",5010
"8059","United States",1989,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",5400
"8061","United States",1989,"CO2","MtCO₂e",0,1,"Energy",5080
"8062","United States",1989,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",308
"8063","United States",1989,"CO2","MtCO₂e",0,1,"Agriculture",6.69
"8064","United States",1990,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",319
"8066","United States",1990,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",5260
"8067","United States",1990,"CO2","MtCO₂e",0,1,"Agriculture",6.68
"8068","United States",1990,"CO2","MtCO₂e",0,1,"Energy",4930
"8069","United States",1991,"CO2","MtCO₂e",0,1,"Energy",4890
"8070","United States",1991,"CO2","MtCO₂e",0,1,"Agriculture",6.96
"8072","United States",1991,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",310
"8073","United States",1991,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",5210
"8074","United States",1992,"CO2","MtCO₂e",0,1,"Agriculture",6.57
"8076","United States",1992,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",5320
"8077","United States",1992,"CO2","MtCO₂e",0,1,"Energy",4990
"8078","United States",1992,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",315
"8079","United States",1993,"CO2","MtCO₂e",0,1,"Agriculture",6.07
"8081","United States",1993,"CO2","MtCO₂e",0,1,"Energy",5090
"8082","United States",1993,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",317
"8083","United States",1993,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",5420
"8084","United States",1994,"CO2","MtCO₂e",0,1,"Energy",5180
"8086","United States",1994,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",5520
"8087","United States",1994,"CO2","MtCO₂e",0,1,"Agriculture",6.49
"8088","United States",1994,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",326
"8090","United States",1995,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",5580
"8091","United States",1995,"CO2","MtCO₂e",0,1,"Energy",5240
